Gene,Version 1 Adverse Event Count,Version 2 Adverse Event Count,Adverse Event,All Records Version 1 Count,All Records Version 2 Count,Adverse Event Count Difference,All Records Count Difference
ALOX5,19.0,19.0,Hyperlipidemia,205.0,228.0,0.0,23.0
ALOX5AP,5.0,5.0,Cerebral Infarction,89.0,89.0,0.0,0.0
ALOX5AP,4.0,4.0,Proteinuria,89.0,89.0,0.0,0.0
ALOX5AP,80.0,80.0,Myocardial Infarction,89.0,89.0,0.0,0.0
ALOXE3,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
ALS2,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
ALX4,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
AMACR,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
AMH,70.0,0.0,Pneumonia,183.0,0.0,-70.0,-183.0
AMH,33.0,0.0,Sepsis,183.0,0.0,-33.0,-183.0
AMH,80.0,0.0,Myocardial Infarction,183.0,0.0,-80.0,-183.0
AMIGO2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
AMMECR1,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
AMN,4.0,4.0,Proteinuria,23.0,22.0,0.0,-1.0
AMN,1.0,0.0,Peripheral Neuropathy,23.0,22.0,-1.0,-1.0
AMN,18.0,18.0,Edema,23.0,22.0,0.0,-1.0
AMPD1,33.0,33.0,Sepsis,113.0,113.0,0.0,0.0
AMPD1,80.0,80.0,Myocardial Infarction,113.0,113.0,0.0,0.0
AMPD2,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
AMT,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
AMY2A,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
ANG,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ANGPT1,70.0,70.0,Pneumonia,214.0,214.0,0.0,0.0
ANGPT1,33.0,33.0,Sepsis,214.0,214.0,0.0,0.0
ANGPT1,26.0,26.0,Gastric ulcer,214.0,214.0,0.0,0.0
ANGPT1,80.0,80.0,Myocardial Infarction,214.0,214.0,0.0,0.0
ANGPT1,5.0,5.0,Cerebral Infarction,214.0,214.0,0.0,0.0
ANGPT2,33.0,33.0,Sepsis,139.0,139.0,0.0,0.0
ANGPT2,80.0,80.0,Myocardial Infarction,139.0,139.0,0.0,0.0
ANGPT2,26.0,26.0,Gastric ulcer,139.0,139.0,0.0,0.0
ANGPTL1,5.0,5.0,Cerebral Infarction,5.0,5.0,0.0,0.0
ANGPTL3,19.0,19.0,Hyperlipidemia,19.0,19.0,0.0,0.0
ANGPTL4,0.0,80.0,Myocardial Infarction,1.0,99.0,80.0,98.0
ANGPTL4,0.0,19.0,Hyperlipidemia,1.0,99.0,19.0,98.0
ANGPTL4,1.0,0.0,Peripheral Neuropathy,1.0,99.0,-1.0,98.0
ANIB1,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
ANK2,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ANKH,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
ANKRD11,23.0,0.0,Thrombocytopenia,23.0,0.0,-23.0,-23.0
ANKRD18EP,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ANKRD26,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
ANKRD55,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
ANKRD6,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ANKS1B,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ANLN,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
ANO10,0.0,1.0,Peripheral Neuropathy,0.0,1.0,1.0,1.0
ANP32B,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ANP32BP3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ANTXR1,18.0,0.0,Edema,98.0,0.0,-18.0,-98.0
ANTXR1,80.0,0.0,Myocardial Infarction,98.0,0.0,-80.0,-98.0
ANXA1,5.0,5.0,Cerebral Infarction,5.0,31.0,0.0,26.0
ANXA1,0.0,26.0,Gastric ulcer,5.0,31.0,26.0,26.0
ANXA2,0.0,24.0,Pancreatitis,0.0,24.0,24.0,24.0
ANXA5,80.0,80.0,Myocardial Infarction,80.0,150.0,0.0,70.0
ANXA5,0.0,70.0,Pneumonia,80.0,150.0,70.0,70.0
AOAH,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
AOC2,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
AOC3,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
AP1M1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
AP1S1,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
AP1S3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
AP2S1,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
AP3B1,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
AP3D1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
AP5Z1,0.0,1.0,Peripheral Neuropathy,0.0,1.0,1.0,1.0
APC,0.0,70.0,Pneumonia,54.0,124.0,70.0,70.0
APC,19.0,19.0,Hyperlipidemia,54.0,124.0,0.0,70.0
APC,2.0,2.0,Deep Vein Thrombosis,54.0,124.0,0.0,70.0
APC,33.0,33.0,Sepsis,54.0,124.0,0.0,70.0
APCS,33.0,0.0,Sepsis,137.0,24.0,-33.0,-113.0
APCS,80.0,0.0,Myocardial Infarction,137.0,24.0,-80.0,-113.0
APCS,24.0,24.0,Pancreatitis,137.0,24.0,0.0,-113.0
APELA,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
APEX1,70.0,0.0,Pneumonia,150.0,80.0,-70.0,-70.0
APEX1,80.0,80.0,Myocardial Infarction,150.0,80.0,0.0,-70.0
APOA1,19.0,19.0,Hyperlipidemia,229.0,224.0,0.0,-5.0
APOA1,33.0,33.0,Sepsis,229.0,224.0,0.0,-5.0
APOA1,4.0,4.0,Proteinuria,229.0,224.0,0.0,-5.0
APOA1,70.0,70.0,Pneumonia,229.0,224.0,0.0,-5.0
APOA1,18.0,18.0,Edema,229.0,224.0,0.0,-5.0
APOA1,5.0,0.0,Cerebral Infarction,229.0,224.0,-5.0,-5.0
APOA1,80.0,80.0,Myocardial Infarction,229.0,224.0,0.0,-5.0
APOA2,19.0,19.0,Hyperlipidemia,99.0,99.0,0.0,0.0
APOA2,80.0,80.0,Myocardial Infarction,99.0,99.0,0.0,0.0
APOA4,80.0,80.0,Myocardial Infarction,99.0,99.0,0.0,0.0
APOA4,19.0,19.0,Hyperlipidemia,99.0,99.0,0.0,0.0
APOA5,80.0,80.0,Myocardial Infarction,128.0,123.0,0.0,-5.0
APOA5,24.0,24.0,Pancreatitis,128.0,123.0,0.0,-5.0
APOA5,19.0,19.0,Hyperlipidemia,128.0,123.0,0.0,-5.0
APOA5,5.0,0.0,Cerebral Infarction,128.0,123.0,-5.0,-5.0
APOB,19.0,19.0,Hyperlipidemia,105.0,132.0,0.0,27.0
APOB,80.0,80.0,Myocardial Infarction,105.0,132.0,0.0,27.0
APOB,5.0,0.0,Cerebral Infarction,105.0,132.0,-5.0,27.0
APOB,0.0,33.0,Sepsis,105.0,132.0,33.0,27.0
APOB,1.0,0.0,Peripheral Neuropathy,105.0,132.0,-1.0,27.0
APOBEC1,19.0,19.0,Hyperlipidemia,24.0,19.0,0.0,-5.0
APOBEC1,5.0,0.0,Cerebral Infarction,24.0,19.0,-5.0,-5.0
APOC1,33.0,33.0,Sepsis,132.0,132.0,0.0,0.0
APOC1,80.0,80.0,Myocardial Infarction,132.0,132.0,0.0,0.0
APOC1,19.0,19.0,Hyperlipidemia,132.0,132.0,0.0,0.0
APOC2,24.0,24.0,Pancreatitis,43.0,43.0,0.0,0.0
APOC2,19.0,19.0,Hyperlipidemia,43.0,43.0,0.0,0.0
APOC3,19.0,19.0,Hyperlipidemia,99.0,99.0,0.0,0.0
APOC3,80.0,80.0,Myocardial Infarction,99.0,99.0,0.0,0.0
APOD,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
APOE,33.0,0.0,Sepsis,256.0,267.0,-33.0,11.0
APOE,11.0,11.0,Delirium,256.0,267.0,0.0,11.0
APOE,12.0,12.0,Hemorrhage,256.0,267.0,0.0,11.0
APOE,1.0,1.0,Peripheral Neuropathy,256.0,267.0,0.0,11.0
APOE,24.0,24.0,Tardive Dyskinesia,256.0,267.0,0.0,11.0
APOE,4.0,4.0,Proteinuria,256.0,267.0,0.0,11.0
APOE,18.0,18.0,Edema,256.0,267.0,0.0,11.0
APOE,80.0,80.0,Myocardial Infarction,256.0,267.0,0.0,11.0
APOE,5.0,5.0,Cerebral Infarction,256.0,267.0,0.0,11.0
APOE,23.0,23.0,Thrombocytopenia,256.0,267.0,0.0,11.0
APOE,2.0,0.0,Deep Vein Thrombosis,256.0,267.0,-2.0,11.0
APOE,0.0,70.0,Pneumonia,256.0,267.0,70.0,11.0
APOE,24.0,0.0,Pancreatitis,256.0,267.0,-24.0,11.0
APOE,19.0,19.0,Hyperlipidemia,256.0,267.0,0.0,11.0
APOER2,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
APOF,19.0,19.0,Hyperlipidemia,19.0,19.0,0.0,0.0
APOH,80.0,80.0,Myocardial Infarction,85.0,108.0,0.0,23.0
APOH,5.0,5.0,Cerebral Infarction,85.0,108.0,0.0,23.0
APOH,0.0,23.0,Thrombocytopenia,85.0,108.0,23.0,23.0
APOL1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
APOM,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
APOPT1,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
APP,33.0,0.0,Sepsis,34.0,5.0,-33.0,-29.0
APP,1.0,0.0,Peripheral Neuropathy,34.0,5.0,-1.0,-29.0
APP,0.0,5.0,Cerebral Infarction,34.0,5.0,5.0,-29.0
APRT,19.0,19.0,Hyperlipidemia,94.0,127.0,0.0,33.0
APRT,0.0,33.0,Sepsis,94.0,127.0,33.0,33.0
APRT,70.0,70.0,Pneumonia,94.0,127.0,0.0,33.0
APRT,5.0,5.0,Cerebral Infarction,94.0,127.0,0.0,33.0
APTX,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
AQP1,3.0,3.0,Pulmonary Edema,3.0,36.0,0.0,33.0
AQP1,0.0,33.0,Sepsis,3.0,36.0,33.0,33.0
AQP4,0.0,18.0,Edema,3.0,23.0,18.0,20.0
AQP4,3.0,0.0,Pulmonary Edema,3.0,23.0,-3.0,20.0
AQP4,0.0,5.0,Cerebral Infarction,3.0,23.0,5.0,20.0
AQP5,3.0,0.0,Pulmonary Edema,36.0,33.0,-3.0,-3.0
AQP5,33.0,33.0,Sepsis,36.0,33.0,0.0,-3.0
AR,1.0,1.0,Peripheral Neuropathy,81.0,81.0,0.0,0.0
AR,80.0,80.0,Myocardial Infarction,81.0,81.0,0.0,0.0
ARC,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ARCN1,70.0,0.0,Pneumonia,70.0,0.0,-70.0,-70.0
ARG1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ARG2,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
ARHGAP31,23.0,0.0,Thrombocytopenia,23.0,0.0,-23.0,-23.0
ARHGAP42,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ARHGDIA,18.0,18.0,Edema,22.0,22.0,0.0,0.0
ARHGDIA,4.0,4.0,Proteinuria,22.0,22.0,0.0,0.0
ARHGEF2,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
ARHGEF26,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ARHGEF28,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ARHGEF5,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
ARHGEF7,80.0,80.0,Myocardial Infarction,157.0,190.0,0.0,33.0
ARHGEF7,5.0,5.0,Cerebral Infarction,157.0,190.0,0.0,33.0
ARHGEF7,2.0,2.0,Deep Vein Thrombosis,157.0,190.0,0.0,33.0
ARHGEF7,0.0,33.0,Sepsis,157.0,190.0,33.0,33.0
ARHGEF7,70.0,70.0,Pneumonia,157.0,190.0,0.0,33.0
ARID1B,26.0,26.0,Gastric ulcer,26.0,26.0,0.0,0.0
ARL15,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ARL2BPP6,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ARL2BPP7,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ARL2BPP8,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ARL6IP1,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
ARMS2,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
ARNT2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ARNTL,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ARPC3P2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ARRB2,24.0,24.0,Tardive Dyskinesia,24.0,24.0,0.0,0.0
ARSA,1.0,1.0,Peripheral Neuropathy,100.0,100.0,0.0,0.0
ARSA,80.0,80.0,Myocardial Infarction,100.0,100.0,0.0,0.0
ARSA,19.0,19.0,Hyperlipidemia,100.0,100.0,0.0,0.0
ARTN,5.0,0.0,Cerebral Infarction,6.0,1.0,-5.0,-5.0
ARTN,1.0,1.0,Peripheral Neuropathy,6.0,1.0,0.0,-5.0
ARVCF,1.0,0.0,Peripheral Neuropathy,24.0,80.0,-1.0,56.0
ARVCF,0.0,80.0,Myocardial Infarction,24.0,80.0,80.0,56.0
ARVCF,23.0,0.0,Thrombocytopenia,24.0,80.0,-23.0,56.0
AS3MT,19.0,19.0,Hyperlipidemia,19.0,19.0,0.0,0.0
ASAH1,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
ASB17,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ASCC1,70.0,70.0,Pneumonia,158.0,190.0,0.0,32.0
ASCC1,1.0,0.0,Peripheral Neuropathy,158.0,190.0,-1.0,32.0
ASCC1,80.0,80.0,Myocardial Infarction,158.0,190.0,0.0,32.0
ASCC1,5.0,5.0,Cerebral Infarction,158.0,190.0,0.0,32.0
ASCC1,2.0,2.0,Deep Vein Thrombosis,158.0,190.0,0.0,32.0
ASCC1,0.0,33.0,Sepsis,158.0,190.0,33.0,32.0
ASGR1,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
ASL,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
ASNS,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
ASPG,23.0,23.0,Thrombocytopenia,23.0,47.0,0.0,24.0
ASPG,0.0,24.0,Pancreatitis,23.0,47.0,24.0,24.0
ASRGL1,19.0,19.0,Hyperlipidemia,19.0,19.0,0.0,0.0
ASS1,18.0,0.0,Edema,51.0,33.0,-18.0,-18.0
ASS1,33.0,33.0,Sepsis,51.0,33.0,0.0,-18.0
ASXL1,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
ATAT1,33.0,0.0,Sepsis,38.0,0.0,-33.0,-38.0
ATAT1,5.0,0.0,Cerebral Infarction,38.0,0.0,-5.0,-38.0
ATF1P1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ATF3,33.0,33.0,Sepsis,104.0,104.0,0.0,0.0
ATF3,1.0,1.0,Peripheral Neuropathy,104.0,104.0,0.0,0.0
ATF3,70.0,70.0,Pneumonia,104.0,104.0,0.0,0.0
ATG16L1,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
ATG7,0.0,70.0,Pneumonia,0.0,150.0,70.0,150.0
ATG7,0.0,80.0,Myocardial Infarction,0.0,150.0,80.0,150.0
ATL1,0.0,80.0,Myocardial Infarction,1.0,80.0,80.0,79.0
ATL1,1.0,0.0,Peripheral Neuropathy,1.0,80.0,-1.0,79.0
ATL3,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
ATM,70.0,0.0,Pneumonia,156.0,85.0,-70.0,-71.0
ATM,80.0,80.0,Myocardial Infarction,156.0,85.0,0.0,-71.0
ATM,1.0,0.0,Peripheral Neuropathy,156.0,85.0,-1.0,-71.0
ATM,5.0,5.0,Cerebral Infarction,156.0,85.0,0.0,-71.0
ATN1,0.0,80.0,Myocardial Infarction,21.0,139.0,80.0,118.0
ATN1,0.0,33.0,Sepsis,21.0,139.0,33.0,118.0
ATN1,3.0,3.0,Pulmonary Edema,21.0,139.0,0.0,118.0
ATN1,18.0,0.0,Edema,21.0,139.0,-18.0,118.0
ATN1,0.0,23.0,Thrombocytopenia,21.0,139.0,23.0,118.0
ATOH1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ATP10D,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ATP12A,26.0,0.0,Gastric ulcer,26.0,70.0,-26.0,44.0
ATP12A,0.0,70.0,Pneumonia,26.0,70.0,70.0,44.0
ATP13A2,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
ATP1A1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ATP1B1,0.0,2.0,Deep Vein Thrombosis,0.0,2.0,2.0,2.0
ATP2B1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ATP4A,0.0,70.0,Pneumonia,26.0,70.0,70.0,44.0
ATP4A,26.0,0.0,Gastric ulcer,26.0,70.0,-26.0,44.0
ATP5E,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
ATP5F1E,0.0,1.0,Peripheral Neuropathy,0.0,1.0,1.0,1.0
ATP5J,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
ATP5PF,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ATP6,1.0,1.0,Peripheral Neuropathy,81.0,1.0,0.0,-80.0
ATP6,80.0,0.0,Myocardial Infarction,81.0,1.0,-80.0,-80.0
ATP6V0A1,80.0,0.0,Myocardial Infarction,132.0,33.0,-80.0,-99.0
ATP6V0A1,33.0,33.0,Sepsis,132.0,33.0,0.0,-99.0
ATP6V0A1,19.0,0.0,Hyperlipidemia,132.0,33.0,-19.0,-99.0
ATP6V0A2,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
ATP6V0A4,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
ATP7A,1.0,1.0,Peripheral Neuropathy,34.0,24.0,0.0,-10.0
ATP7A,33.0,0.0,Sepsis,34.0,24.0,-33.0,-10.0
ATP7A,0.0,23.0,Thrombocytopenia,34.0,24.0,23.0,-10.0
ATP7B,18.0,0.0,Edema,46.0,27.0,-18.0,-19.0
ATP7B,4.0,4.0,Proteinuria,46.0,27.0,0.0,-19.0
ATP7B,23.0,23.0,Thrombocytopenia,46.0,27.0,0.0,-19.0
ATP7B,1.0,0.0,Peripheral Neuropathy,46.0,27.0,-1.0,-19.0
ATP8,24.0,0.0,Pancreatitis,25.0,0.0,-24.0,-25.0
ATP8,1.0,0.0,Peripheral Neuropathy,25.0,0.0,-1.0,-25.0
ATP8A1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ATP8B1,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
ATR,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ATRX,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
ATXN1,80.0,80.0,Myocardial Infarction,81.0,80.0,0.0,-1.0
ATXN1,1.0,0.0,Peripheral Neuropathy,81.0,80.0,-1.0,-1.0
ATXN2,80.0,80.0,Myocardial Infarction,81.0,81.0,0.0,0.0
ATXN2,1.0,1.0,Peripheral Neuropathy,81.0,81.0,0.0,0.0
ATXN3,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
ATXN7,1.0,0.0,Peripheral Neuropathy,34.0,103.0,-1.0,69.0
ATXN7,33.0,33.0,Sepsis,34.0,103.0,0.0,69.0
ATXN7,0.0,70.0,Pneumonia,34.0,103.0,70.0,69.0
ATXN8,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
ATXN8OS,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
AUH,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
AUNX1,0.0,1.0,Peripheral Neuropathy,0.0,1.0,1.0,1.0
AURKA,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
AVP,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
AVPR1A,12.0,0.0,Hemorrhage,92.0,80.0,-12.0,-12.0
AVPR1A,80.0,80.0,Myocardial Infarction,92.0,80.0,0.0,-12.0
AXIN2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
AZI2,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
B2M,0.0,23.0,Thrombocytopenia,23.0,45.0,23.0,22.0
B2M,1.0,0.0,Peripheral Neuropathy,23.0,45.0,-1.0,22.0
B2M,4.0,4.0,Proteinuria,23.0,45.0,0.0,22.0
B2M,18.0,18.0,Edema,23.0,45.0,0.0,22.0
B3GNT2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
B3GNTL1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
B4GALNT2,80.0,0.0,Myocardial Infarction,99.0,0.0,-80.0,-99.0
B4GALNT2,19.0,0.0,Hyperlipidemia,99.0,0.0,-19.0,-99.0
BAAT,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
BACE1,5.0,5.0,Cerebral Infarction,5.0,5.0,0.0,0.0
BACE2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
BAD,26.0,26.0,Gastric ulcer,59.0,26.0,0.0,-33.0
BAD,33.0,0.0,Sepsis,59.0,26.0,-33.0,-33.0
BAG3,1.0,0.0,Peripheral Neuropathy,1.0,80.0,-1.0,79.0
BAG3,0.0,80.0,Myocardial Infarction,1.0,80.0,80.0,79.0
BAG6,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
BAI2,5.0,0.0,Cerebral Infarction,5.0,0.0,-5.0,-5.0
BAK1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
BANK1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
BARD1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
BAX,70.0,70.0,Pneumonia,151.0,169.0,0.0,18.0
BAX,80.0,80.0,Myocardial Infarction,151.0,169.0,0.0,18.0
BAX,1.0,0.0,Peripheral Neuropathy,151.0,169.0,-1.0,18.0
BAX,0.0,19.0,Hyperlipidemia,151.0,169.0,19.0,18.0
BAZ1B,18.0,0.0,Edema,102.0,4.0,-18.0,-98.0
BAZ1B,4.0,4.0,Proteinuria,102.0,4.0,0.0,-98.0
BAZ1B,80.0,0.0,Myocardial Infarction,102.0,4.0,-80.0,-98.0
BBC3,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
BCAS1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
BCAS3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
BCHE,0.0,23.0,Thrombocytopenia,0.0,42.0,23.0,42.0
BCHE,0.0,19.0,Hyperlipidemia,0.0,42.0,19.0,42.0
BCKDHA,24.0,24.0,Pancreatitis,42.0,24.0,0.0,-18.0
BCKDHA,18.0,0.0,Edema,42.0,24.0,-18.0,-18.0
BCKDHB,18.0,0.0,Edema,42.0,24.0,-18.0,-18.0
BCKDHB,24.0,24.0,Pancreatitis,42.0,24.0,0.0,-18.0
BCL10,0.0,80.0,Myocardial Infarction,0.0,103.0,80.0,103.0
BCL10,0.0,23.0,Thrombocytopenia,0.0,103.0,23.0,103.0
BCL2,80.0,80.0,Myocardial Infarction,236.0,241.0,0.0,5.0
BCL2,70.0,70.0,Pneumonia,236.0,241.0,0.0,5.0
BCL2,5.0,5.0,Cerebral Infarction,236.0,241.0,0.0,5.0
BCL2,33.0,33.0,Sepsis,236.0,241.0,0.0,5.0
BCL2,0.0,23.0,Thrombocytopenia,236.0,241.0,23.0,5.0
BCL2,3.0,3.0,Pulmonary Edema,236.0,241.0,0.0,5.0
BCL2,1.0,1.0,Peripheral Neuropathy,236.0,241.0,0.0,5.0
BCL2,18.0,0.0,Edema,236.0,241.0,-18.0,5.0
BCL2,26.0,26.0,Gastric ulcer,236.0,241.0,0.0,5.0
BCL2L1,0.0,23.0,Thrombocytopenia,106.0,129.0,23.0,23.0
BCL2L1,80.0,80.0,Myocardial Infarction,106.0,129.0,0.0,23.0
BCL2L1,26.0,26.0,Gastric ulcer,106.0,129.0,0.0,23.0
BCL6,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
BCR,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
BCS1L,5.0,0.0,Cerebral Infarction,5.0,0.0,-5.0,-5.0
BDKRB1,80.0,80.0,Myocardial Infarction,124.0,106.0,0.0,-18.0
BDKRB1,18.0,0.0,Edema,124.0,106.0,-18.0,-18.0
BDKRB1,26.0,26.0,Gastric ulcer,124.0,106.0,0.0,-18.0
BDKRB2,26.0,26.0,Gastric ulcer,142.0,142.0,0.0,0.0
BDKRB2,80.0,80.0,Myocardial Infarction,142.0,142.0,0.0,0.0
BDKRB2,24.0,24.0,Pancreatitis,142.0,142.0,0.0,0.0
BDKRB2,12.0,12.0,Hemorrhage,142.0,142.0,0.0,0.0
BDNF,5.0,5.0,Cerebral Infarction,180.0,180.0,0.0,0.0
BDNF,70.0,70.0,Pneumonia,180.0,180.0,0.0,0.0
BDNF,24.0,24.0,Tardive Dyskinesia,180.0,180.0,0.0,0.0
BDNF,80.0,80.0,Myocardial Infarction,180.0,180.0,0.0,0.0
BDNF,1.0,1.0,Peripheral Neuropathy,180.0,180.0,0.0,0.0
BDNF-AS,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
BDP1P,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
BDPLT16,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
BDPLT2,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
BECN1,33.0,0.0,Sepsis,113.0,80.0,-33.0,-33.0
BECN1,80.0,80.0,Myocardial Infarction,113.0,80.0,0.0,-33.0
BEST1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
BGN,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
BHLHE22,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
BIN1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
BIRC3,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
BIRC5,80.0,80.0,Myocardial Infarction,85.0,85.0,0.0,0.0
BIRC5,5.0,5.0,Cerebral Infarction,85.0,85.0,0.0,0.0
BLNK,70.0,70.0,Pneumonia,103.0,103.0,0.0,0.0
BLNK,33.0,33.0,Sepsis,103.0,103.0,0.0,0.0
BLOC1S6,70.0,0.0,Pneumonia,70.0,23.0,-70.0,-47.0
BLOC1S6,0.0,23.0,Thrombocytopenia,70.0,23.0,23.0,-47.0
BLVRA,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
